rmse,mae,mbe,r2,slope,intercept,resid_std,rmse_raw,mae_raw,mbe_raw,slope_raw,intercept_raw,mae_bin0,mbe_bin0,mae_bin1,mbe_bin1,mae_bin2,mbe_bin2,mae_bin3,mbe_bin3,mae_bin4,mbe_bin4,repeat_id,n_splits_requested,n_splits_used,n_bins_raw,n_bins_merged,bins_merged
58.67725829274149,38.30961325768408,8.416527500505852,0.9052723090113942,1.101871644531132,-109.06384717659193,58.07049772118652,58.67725829274149,38.30961325768408,8.416527500505852,1.101871644531132,-109.06384717659193,40.32531547042261,-31.528618096377073,30.151087277127573,-6.371142051713937,31.425283790078947,7.333646781784777,29.55079614623796,10.119645747095682,60.75904426688594,58.51563605861395,668,10,10,214,24,1
55.581841144228335,36.27920562878809,4.295135197449178,0.9150030812193923,1.1058854693302735,-118.25045636955701,55.41563749175739,55.581841144228335,36.27920562878809,4.295135197449178,1.1058854693302735,-118.25045636955701,44.077699175126966,-38.63705562136008,29.07783969459216,-10.83295469399212,31.54647769948592,5.738919277074265,25.69077565196402,10.392926152369862,52.07123722284149,50.18761657351437,669,10,10,208,24,1
56.64728644128015,37.30130556347631,4.643119746907543,0.91171324658228,1.1091439192865407,-121.63562904893661,56.456678083078174,56.64728644128015,37.30130556347631,4.643119746907543,1.1091439192865407,-121.63562904893661,43.951329362335514,-36.57886270637706,28.371286064025032,-11.395900482076106,30.852222393154708,4.447273585916839,27.236732662680808,8.454586138939229,57.12258203687582,53.97569060920943,670,10,10,209,24,1
55.68031954911617,36.64364726133926,5.642922683164787,0.9147016239089045,1.0998514837548987,-109.78471159717924,55.39364050758456,55.68031954911617,36.64364726133926,5.642922683164787,1.0998514837548987,-109.78471159717924,43.901809592862094,-38.07588367844096,29.841307156907046,-7.235860571763577,31.81844303665149,7.946023368544029,27.35450970166717,12.704048682338502,51.31175902065581,48.17785641450247,671,10,10,209,24,1
57.16493946096399,37.742988072994216,6.264074859926252,0.9100923138431697,1.1073619521526918,-117.77892156011103,56.82069754697594,57.16493946096399,37.742988072994216,6.264074859926252,1.1073619521526918,-117.77892156011103,45.137793608415464,-38.64204629643763,28.540133026090132,-7.384170757130766,31.120399361440892,6.759576433017067,29.22033750309097,12.536810927825165,55.74686402994708,53.39449048716173,672,10,10,211,24,1
59.3683509231128,38.889384795024,9.10966959379036,0.9030277892947605,1.0965415378131764,-102.15700467224156,58.66527943530006,59.3683509231128,38.889384795024,9.10966959379036,1.0965415378131764,-102.15700467224156,44.28949771179954,-36.41853763927099,32.499183703189345,-3.099688446132345,35.653200972133185,11.813231576986382,24.919106542836776,12.545895471114383,57.951474097544974,55.95185927522636,673,10,10,208,24,1
56.851389006595106,37.36633575105872,6.414073607585134,0.9110758986493103,1.0991892436537114,-108.17152575501723,56.48840670204536,56.851389006595106,37.36633575105872,6.414073607585134,1.0991892436537114,-108.17152575501723,43.42781358675289,-34.323477782250336,31.13723960169187,-8.06972242778257,31.026612416286063,5.896406723258355,26.73042415454588,10.750804366223257,55.609471021270146,53.624297777670805,674,10,10,209,24,1
56.86915722924077,36.93219885726098,4.502977770563916,0.9110203056315258,1.1088506240612277,-121.45168504910907,56.69060094197199,56.86915722924077,36.93219885726098,4.502977770563916,1.1088506240612277,-121.45168504910907,43.92111309666767,-40.08031487109228,30.069607210113237,-11.087753742024423,30.29917404755506,4.756632252943554,27.553367238756856,13.198361381592434,53.9591830159298,50.96818319562833,675,10,10,211,24,1
59.05938157609817,38.65891856231826,10.066073644243806,0.9040345033549088,1.0678248955232448,-68.03904329481043,58.195229302235965,59.05938157609817,38.65891856231826,10.066073644243806,1.0678248955232448,-68.03904329481043,40.98360919367104,-27.733503360964466,31.972141345424014,-1.2260883249220618,37.18813803983426,12.403255728295695,28.066060568922538,10.212966748353198,55.42604668172703,52.74529704972411,676,10,10,206,24,1
56.34980620940143,36.6176576532644,4.502214400596139,0.9126380782790857,1.1032086752790167,-114.92404137787912,56.16966018526515,56.34980620940143,36.6176576532644,4.502214400596139,1.1032086752790167,-114.92404137787912,41.38696674935149,-38.079407234921945,28.737818205017767,-9.258970090411491,31.538462812936466,6.708850046451307,28.13845779233754,7.41888671986484,54.03529563518736,51.20962053628656,677,10,10,207,24,1
55.281134232889286,36.14117718332699,5.165843293424564,0.9159202880179022,1.107550772480457,-119.21342650502538,55.03923932198286,55.281134232889286,36.14117718332699,5.165843293424564,1.107550772480457,-119.21342650502538,43.8128002944994,-39.95186262729182,28.272349947853208,-8.45967568525075,31.685520712291595,8.346126420624092,26.524892427680353,12.211797498839433,51.38731918142636,48.757739436854,678,10,10,208,24,1
55.563216418424545,36.801925005903904,4.767154255072268,0.9150600343193784,1.109064736385393,-121.40645268880257,55.35833504603466,55.563216418424545,36.801925005903904,4.767154255072268,1.109064736385393,-121.40645268880257,47.006372372251164,-40.58674730929765,29.18583778235504,-8.684394616790428,30.434252544949064,5.635924172717209,27.82243806009094,14.713838934811239,50.911344715370355,47.93452088153304,679,10,10,212,24,1
58.70210147919943,38.198793716241504,3.3038430919579103,0.9051920790911594,1.1139762543651723,-128.71852922001494,58.60905509303105,58.70210147919943,38.198793716241504,3.3038430919579103,1.1139762543651723,-128.71852922001494,48.397106624575514,-43.20894017652355,31.148679395646738,-12.011582266115454,31.54710116592167,5.847272488751866,28.017389820082293,10.263235954873617,53.31672725473067,50.569196061778726,680,10,10,209,24,1
55.93771933672433,36.963302092205154,4.256811846731217,0.9139111639106415,1.1064047056477084,-118.89379096734478,55.77551431852216,55.93771933672433,36.963302092205154,4.256811846731217,1.1064047056477084,-118.89379096734478,43.611090922383895,-39.48665715082671,28.396258342060907,-7.133918442849459,31.97630252209292,4.349623362354163,28.1703612137447,8.76226449967204,53.54383290228954,50.4184501188245,681,10,10,204,24,1
56.71439894638097,37.640438695176606,7.438304935363922,0.9115039283448075,1.0971235628015499,-104.66149740512674,56.22450237696905,56.71439894638097,37.640438695176606,7.438304935363922,1.0971235628015499,-104.66149740512674,43.0475276017601,-33.53639059586172,30.684962712685813,-7.394918629138713,32.35088727489278,7.677079658036845,28.16706720773399,13.782845542441123,54.84117949293345,52.31334336661275,682,10,10,207,24,1
58.36952502046118,38.824804751323256,9.293952287490866,0.9062633035542046,1.1139607594843983,-122.02783441089832,57.62485489779637,58.36952502046118,38.824804751323256,9.293952287490866,1.1139607594843983,-122.02783441089832,44.53407505927049,-34.889337102314414,28.127753354052484,-8.7234487155574,33.36493910670632,11.582941521445752,26.990435628770378,13.794805979910844,61.9438548902263,59.820691437733174,683,10,10,205,24,1
57.06035378922597,37.49088950815968,7.585375522567337,0.9104209927220713,1.1103291831216922,-119.74009853776715,56.55392163885074,57.06035378922597,37.49088950815968,7.585375522567337,1.1103291831216922,-119.74009853776715,44.68939118581029,-36.898784746799045,29.61244340076478,-7.888549505215884,32.265402431796296,7.711060337038691,26.266438779463048,16.139760389925815,55.66873596666818,54.132110919014345,684,10,10,209,24,1
63.05743677600089,40.50803770736111,10.604515950431573,0.8906018566720905,1.095335993867277,-99.13022438804614,62.15934824478449,63.05743677600089,40.50803770736111,10.604515950431573,1.095335993867277,-99.13022438804614,41.69826745493815,-32.94779109039489,32.06013751800145,-4.664839404539841,35.524021900267755,9.918323336330895,28.517422004854577,12.416370325587524,65.25009686110018,63.92010999409444,685,10,10,198,24,1
